"review_text","label"
"No worries Ginny. Jackie Pomeroy has created an excellent Facebook group to give daily updates on the situation in Bali. Very factual and no nonsense information. Search for Bali Covid-19 Update on Facebook. It is a public group, but you need to join to read the news feed.","1"
"Thanks for that Facebook connection, Calla. Jackie’s Mount Agung posts are really informative so I imagine the Covid - 19 information will be as well. Cheers","1"
"how’s bali beaches right now? can they still be accessed and enjoyed? would relaxing at the beach give you coronavirus?","1"
"Hi, Beaches are closed in most parts of bali. Cheers","1"
"Interesting - my husband's friend who lives in Canggu has just told us that he thinks his family had the virus in January. His wife went to Lombok for a weekend away with a friend and encountered some Chinese tourists across the breakfast buffet who seemed to have a heavy cold. She and her friend joked about the virus but didn't think too much of it. She comes home, gets the runs and the shivers, he catches it but they end up getting better and the kids didn't seem to get it at all. Now a lot of their friends in the area are saying the same thing - they had some kind of fluey thing at the beginning of the year. So I am thinking that the theory that the virus has already had a first wave in Bali might just be true. Ideally they would get tests to see if they have antibodies but apparently that's just not possible so we'll probably never know but it does make the low numbers now seem more feasible... And he said that shops and restaurants are slowly starting to open again.","1"
"Hi, Yes, this is one of the many rumours circulating in Bali. The numbers are remarkably low with most cases stemming from returning workers. There are now no new cases amongst foreigners and low numbers of local transmissions. What is even more striking is that the recovery rate is very high so that of the 279 cases in Bali only 100 are still active, the rest have recovered. I also felt pretty bad in early March after a trip to Malaysia and certainly had a cough for a week or so. At the time only Sanglah was testing and it wasn’t advisable to go and add to the burden, so I’ll never know what it was. What is true is that March and April were hot and humid and that probable helps with lowering transmission. Further to my last post, Gianyar is reopening some beaches but mostly for local fishermen. Beaches on the north coast remain open. Cheers","0"
"Is there some information available when Bali could open up again?","1"
"I was hoping for July but that seems wishful thinking, I guess..","1"
"There are articles circulating in the West about how Bali is going to reopen to tourists in October.I take this as the official word of the Indonesian govt. If someone can clarify, I've read that it says welcoming tourists from June to Oct. Is June and July more for domestic tourism? October is more for international tourism?","1"
"Sorry, it's early here in NYC lol. I see that a promotional campaign for tourism can start from June to Oct..","1"
"the idea is that if it is safe to do so then domestic tourism will be encouraged to start first, and then from ASEAN neighbours and finally from those countries that allow international travel by the end of the year. Jakarta has talked about giving the Indonesian “upper Middle classes” incentives in the form of discount vouchers etc. to stimulate demand. Cheers","1"
"Indonesia has recently announced they are not going to open until 2021. The cases of Corona are increasing from day to day and it has reached above 3000+ per day. Ive read Bali hotels bare with occupancy rates below 4% . Local tourism ain't helping with the crisis. I wish Bali would open for Australians sooner than 2021 at least to help those hotels and people who dont have bread since Feb.","1"
"New case numbers in Bali are now at record highs...they started rising two weeks after opening to domestic tourism and have continued rising from that point. Probably not really any great surprises...a pattern repeated elsewhere in the world.","1"
"I miss Bali but the only way tourism will restart is if a vaccine works. Australians should have the Oxford (England) vaccine by Feb 2021. I hope everything goes to plan and the vaccine is effective apparently you will need 2 jabs and then its a multi year vaccine. fingers crossed","1"
"Sadly even with a working vaccine or a fast treatment if you get the virus or even with the 30 minute detection tests they can do now, a few businesses/hotels/restaurants in Bali have closed down for good or have been sold off or are in the process of being sold. Many more foreign investors are starting to consider pulling out of Bali as they struggle to stay afloat. It is currently October. It has been approx. 8 months now since the pandemic escalated. It could be another 8 months before things improve, but by then many businesses would have folded and Bali will be a very different place. People must remember that. There are many vlog's on YouTube from locals and expats who talk about general things in Bali. It's a good place to see how things are over there and to ask these YouTuber's questions for updates on say your favourite restaurant or hotel or night spot. Stay safe, stay healthy! ;)","1"
"The Australian government flagged today that it will not open its international borders for overseas travel until “towards the end of 2021” at the earliest. This means no Australian tourism to Bali for at least another 12 months and possibly longer.","1"
"""The Australian government flagged today that it will not open its international borders for overseas travel until “towards the end of 2021” at the earliest."" The Aussie gov did not do anything of the sort. They are assuming that they won't open border till then for budget assumption measures. They did not say they will definitely be closed off till the end of next year. News.com is a grubby click baits site with do and gloom stories that help feed the hysteria.","1"
"Comic relief : ""BALI HOSPITAL ACCUSED OF DIAGNOSING PATIENTS WITH COVID-19 WHO WERE ACTUALLY NEGATIVE""","0"
"This, from The Age, is somewhat calmer:""International travel, including by tourists and international students, is assumed to remain largely closed off until late next year and then gradually return over time, and a vaccine to be available around the end of 2021 is one of the assumptions in the budget,"" Mr Frydenberg said.","1"
"That is a direct quote from Australia’s Federal Treasurer Josh Frydenberg. Couldn’t have been clearer regarding the closure of outbound international tourism by Australians until “towards the end of 2021”. And even then it is dependent on a Covid19 vaccine being produced and distributed among the Australian population. So if anything that is a conservative forecast. Nothing whatsoever to do with ‘click bait’ or ‘grubby’ alarmist journalism. How ridiculous to even suggest it. This is the official policy of the Australian government. No tourism to Bali for at least another 12 months. Period.","1"
"the News.com article looks accurate to me as is the post from Baileybum. Note though Frydenberg uses the term assumes when talking about the late 21 date for travel and vaccinations meaning these are the assumptions the budget is based around. If a vaccine is found quicker, the whole process maybe sped up.","1"
"""No tourism to Bali for at least another 12 months. Period."" You can stamp your feet and say Period all you like, but it doesn't make you right. Let's see, this is what you said News.com said ""The Australian government flagged today that it will not open its international borders for overseas travel until “towards the end of 2021” at the earliest"" This is what was actually said ""International travel, including by tourists and international students, is assumed to remain largely closed off until late next year"" There is a massive difference in my opinion between the words assumed (which is what he said) to will not (News.com said). Then you wrote this ""That is a direct quote from Australia’s Federal Treasurer Josh Frydenberg."" Yet you didn't put his quote in, but rather an editorial piece with the Doom and Gloom, to match their click bait headline. Pls link us to an article where what you posted is actually quoted, and not just some grub of a news source chasing clicks. ""This is the official policy of the Australian government"" Pls show me where this is policy. If love you too show me where there is a policy on a ban on international tourism till the end of 2021. It's ok, I'll wait. And pls, no links to News.com or dailynews.com, as if it's really a policy you should be able to find a source from a gov site","1"
"The Indonesian authorities are no doubt well aware of the situation in Australia where citizens are not permitted to leave the country without special government approval. Bali obviously has to focus on available markets and Australia is no longer in that category. China, on the other hand, has the virus under control and air travel by its citizens is now almost back to last years levels. Non-believing people can easily check the Flight Aware realtime maps to verify that for themselves. It's quite bizarre - panning down to Australia is reminiscent of those night time satellite pics of the North Korean border with the South; one side a sea of light and the other in total darkness. Similarly to China, the Japanese and South Koreans are coming back to life. The Europeans, Brits and North Americans are heading into their winter with infection cases rising but realistic measures being taken to control the impact. Increasingly cynical populations are focusing on hospitalisation and year on year death stats. If these last continue to flatten despite infection cases rising then lockdown style measures will no longer be tolerated & travel restrictions will quickly follow.Even though there are good prospects of attracting more visitors from internationally travelling countries they won't make up for Bali's lost Australian visitors. The government is accordingly looking at evolving non-tourist opportunities and in this new world, there are lots of those. On an encouraging note, the virus seems to be achieving already what was previously impossible, the central government is planning to overhaul immigration and make it friendly to targeted long term professionals. The world moves on.","1"
"Psyvolt you are living in denial. See you in Bali at the end of 2021. At the earliest. Maybe.","0"
"So where is this Policy you said states what you said. You have had plenty of time to source it, yet strangely enough you come back to post petty insults but don't back up what you said. And no, just because I refuted what you said was stated, does not mean I will be wanting to go to Bali in the next years, so you more then likely won't be seeing me.","1"
"I hope to be there May 2021, I am Canadian and so looking forward to coming, had three trips cancelled I thought for sure this would of been over by now, I guess I was being too hopeful. I hope there will be a vaccine or something soon. Canada was doing really good until September, now we are getting more cases than April, May so I guess the second wave was true.","1"
"Trials for a China vaccine locally manufactured here in Indonesia are being tested by volunteers but I personally would not go near it as I've heard of at least one volunteer catching Covid from the vaccine, if what my doctor says is true. Cases of Covid are pretty high at the moment and certainly on Java island not all people are practicing social distancing and wearing masks, not sure about Bali. On weekend here you can walk into a large bakery or restaurant and find that all the tables are full of people eating away. So I do not know whether Bali will be open by May 2021.","1"
"We have Balinese friends who sent a Whats App yesterday saying that their government would be giving them a vaccine in December 2020. Another Bali family member told me in a separate Whats App yesterday that her brother was in Jakarta applying to work on a cruise ship. They are ""not at all"" worried about Covid 19. the Indonesian government information to the Balinese seems to differ quite a bit from what we in Oz are reading in the news re Bali. I hope they are OK.","1"
"It appears the Australian government doesn’t agree with Sarwa’s propaganda either. The Australian ambassador is being temporarily relocated to Australia based on medical advice.","0"
"Crikey is that dingbat still on here? I have seen posters being banned for being a bit snarky. Seriously moderators do your job and close this guy off.","1"
"Says embassy will still be staffed. I guess they’re sending him home because of his age. Edit: Unless he’s already sick I suppose.","1"
"Common sense prevails to get home if you are not a resident and have no worthwhile purpose to remain. It just makes you wonder why there are stubborn selfish people who ignored all sensible, responsible advice to return home and have stayed on. There is no reason anyone should have even considered continuing on with a holiday. I know where I would rather be!","1"
"The true extent of the current spread and eventual deaths caused by corona in Indonesia will never be known. Whatever figures are published can be taken with a grain of salt. Burials take place very quickly, causation is rarely investigated. I am very worried about the months ahead. It will take a long time to recover from this. Social isolation is very difficult to practise when people live in such crowded conditions and when so many people rely on petty trading to put food on the table. No social safety net apart from family in Indonesia.","0"
"Sarwa is now posting his drivel on the US forums, hoping that they will be more open to his dangerous trivia. Unfortunately for Sarwa they are about as receptive to his posts as we are in the Indonesian forums.","0"
"Cat keep safe and keep on warning people. A few people on this and other forums were also dismissed when they reported information and some posters were boasting about their travel plans and that basically nothing would stop them. It is difficult to watch the news at times and see that there will always be people who disregard warnings and continue to put others lives at risk. The same people then expect authorities to help them out. In the end as you say they will have to live with the implications of their decisions.","1"
"it's refreshing to have a local being willing to call things out for what they are and countering blatant propaganda. Amazing how Sarwa's view is so diametrically opposed to everyone else on this forum regarding Indonesia's handling of this pandemic. Yet he persists","1"
"Sadly, it all comes down to “if you don’t test, you don’t know “.","0"
"Glad your 14 days are up Richard. There's pretty dire news coming out of Indonesia these days and sadly fear there's a lot worse to come, very scary.","0"
"I just wish that they can supply enough test kits to get the real numbers.","1"
"I would guess that it's less than that even. I wonder if people know that Joko Widowo's mother has died. I haven't read it in the press, Only spotted in an Instagram. Corona?","1"
"Joko Widowo's mother has died, because of 4 years of cancer.","0"
"We’re only covered by a Not Safe to Travel warning. No mention of pandemics whatsoever. I’m going to contact Luxury Escapes (who we booked through) to ascertain their position on this as well. Cheers","1"
"A few TA members are fortunately covered by Insurers such as TID and Southern Cross. 1 Cover weren't that compliant. Goodluck with enquiries Safe Travels","1"
"can you please post the reply you get from Luxury Escapes, please, as we are booked through them for an 8 night Bali stay in June, and I am getting a bit concerned. We have one chance to change accommodation bookings outside of 45 days before check-in.","1"
"Me too - but we are more concerned about being in an aircraft and airports than in Bali coming from Oz. I'll be masking up I think.","0"
"Thanks froweoverseas, we’re still waiting to hear back from Luxury Escapes re our May holiday. It’s good to hear there may be some flexibility re current bookings. Cheers","1"
"Case 152 and 153 in article above proves Covid-19 is widespread in Indonesia.","1"
"Indonesia is ill-equipped to manage Covid-19.","0"
"Its actually just the location we need, the province or the district, in first case they tell names and address, that was very wrong","1"
"I agree. I have no clue why that post was closed. I think it's relevant info according to TA rules. It's important to keep people informed.","1"
"Related to number 186, Indonesia is different with Singapore,","1"
"""I agree. I have no clue why that post was closed. I think it's relevant info according to TA rules."" Likely because whatever news/info was written in that thread re: British tourist fatality, was already contained in this very thread!! This is the CV update thread after all.","1"
"TA I have the same thoughts/questions as you","0"
"Was this an Indonesian patient who contracted the virus in Malaysia?","1"
"Covid-19 hospitals in Bali, RSUP Sanglah, Denpasar. Telepon: (0361) 227911-15 RSUD Sanjiwani, Gianyar. Telepon: (0361) 943049 RSU Tabanan Telepon: (0361) 811027, 819810, 811202 RSUD Kabupaten Buleleng, Singaraja. Telepon: (0362) 22046, 3307744","1"
"thank you for the list of hospitals that can handle Covid-19 in Bali, that is useful.","1"
"I'm sure Dr Google will be very busy in an effort to refute it though","1"
"It really wouldn’t be responsible for any of us to make knowledgeable comments or predictions as we are only ordinary travellers, just like you, and don’t have access to any more information than you do.

In fact, in a month’s time, nobody knows just what the situation is likely to be.. sorry, but this time you’re going to have to make your own decision. We cannot make it for you.","0"
"Absolutely TravelKat, totally agree, however, l will be traveling to Bali in March via Singapore and Singapore is actually the area that really concerns me here. I think l will get a mask to use while in Singapore and on flight to Bali","1"
"Don’t worry Janice. Anything could happen and/or be revealed between now and then.","1"
"you need to get real. “The situation is pretty controlled here”. Is that what the Singapore Authorities told you. Sort of thing you will hear from a “police” state. Singapore has been part of the problem. A British guy who was at a conference in Singapore got infected in Singapore. Who knows how many other people at the conference were infected or the people in the hotels that all the conference members were staying at. The Brit came back to UK then went on to a ski holiday in France where he infected 7 other people including a child. He then flew back to the UK with 168 other passengers. He is now under quarantine but the Govt are trying to track down everybody that he had contact with.","1"
"In the French ski resort although they are not generally worried they are now trying to track down the children that were in a class with the infected child. This is all over the news and newspapers. So rather than being worried about the situation in Bali you really need to be more worried about the real situation in Singapore.","1"
"The confirmed number of cases in Singapore is increasing daily with I believe 43 cases compared to around 18 cases two or three days ago and it is the country with one of the highest number of cases outside of China. In Indonesia the four confirmed cases are from Indonesians who were in Singapore but escaped to Batam island and currently there is a police chase to find them. ","0"
"Whether of not there are other cases in Indonesia still has not been confirmed by the Indonesian government bu officially it is zero as far as I know. So I think it would only be safe for you to visit Bali if you are certain that you are not bringing the virus to Bali.","1"
"As a side note, were you planning to spend 32 days in Bali? Are you aware of the visa implications?","1"
"About 4 Indonesia persons go to Batam, I must clarify. Indonesia get information from Singapore 4 days, after the 4 persons arrive Batam. When there are positive 2019-nCov patients, so Singapore will trace who are contact with the patient before and some of them is the 4 persons, but the 4 person have gone back to Indonesia in healthy condition, so all of them pass the screening in Singapore and also pass the screening when enter Batam. As WHO protocol they must be quarantine as Indonesian persons from Wuhan and are quarantined in Natuna. So, the 4 persons right now is quarantined in their house for 14 days and have been checked twice a day, morning and afternoon. Until nowadays there are healthy.","1"
"They have now identified that the Brit guy was at a conference in the Grand Hyatt in Singapore. Apparently amongst others he infected a guy in the French ski resort who flew back to Spain who now as the virus. The “carrier” is from Brighton. They have now closed a Health/GP surgery in Brighton where an employee has contracted the virus. So going by reports Bali is far safer than Singapore ... and the UK.","1"
"I think you got my message wrong. I am only spending 7 days in Bali. What I meant was that I have 32 days before the actual trip.","1"
"Appreciate all of your feedback guys. I'm a Singaporean myself. I shall not go into debates with anyone on behalf of my country regarding this situation. Just like all of you, I pray that things get better. I will head on to Bali as planned. It's just sad to know that for a country which had worked real hard to build up it's reputation and this whole virus thing has let us down. Good or bad, we will fight our way out.","1"
"Good luck, Mohamed. It's a rare situation and our societies just aren't set up to deal with this quickly. Hopefully it can be contained, in Singapore and elsewhere.","1"
"Much agreed! Thank you for your positive words. Let's hope that things get better ","1"
"Yes and enjoy your holiday in Bali, I am sure you will have a wonderful time there.","1"
"I would not be transiting through SIN, BKK or KUL at this time or even into the foreseeable future. As pointed out, there was a conference in Singapore. Infected people were present at the conference. Expect infection rates to rise in Singapore.","0"
"I read today that that UK guy who infected his family and multiple others....all tested negative to the virus.","0"
"I am a Balinese Everything is fine in here currently. But its rainy season now...so we will get wet sometimes","1"
"Singapore is well known for being upfront and its transparency, which also explains why it has one of the highest cases reported outside of China. There will be no covering up. Indonesia on the other hand has refused to acknowledge the potential of Indonesians having contracted the virus. It finds no need to do any tests. Zero tests done so far. I would be more worried travelling to Indonesia than Singapore.","1"
"The news regarding virus in Bali made me think twice before we take a final call. By all means, atleast there must be few confirmed cases since many were holidaying during CNY. If sometng happens, geting caught in Bali is going to be very tough.It's better to b safe than sorry is wat I felt and we have deferred our Bali trip for all good reasons. Didn't want to take risk having our little one with us on the trip.","1"
"Much agreed. It's sad that things had to happen. Well everything happens for a reason. Now it's my turn to make a decision","0"
"Regardless, be in your guard even in Singapore. And let’s not put claims like Indonesia does not have the standards to detect viruses or treat them. Come on","1"
"Singapore was ground zero for spreading coronavirus to the UK (Grand Hyatt conference) There are currently 50 'reported' cases in Singapore. Place with the second highest reported number of cases in the world outside of China (Japan over 200 cases).","1"
"Here you are in Singapore where there have been a number of confirmed infections, yet you are worrying about travelling to Bali where there is ONE unconfirmed infection. Don’t you think perhaps that you would be safer in Bali?","0"
"Who knows what will happen. We leave in 2 weeks. Perth to Tokyo via Singapore. Osaka to Bali via Hong Kong. We are still going. Hubbie bringing home special masks from work that even ammonia doesn't get through. We wear glasses so apparently that helps. Snow googles may be a bit over the top. Hand sanitizer which we always use when travelling. My fear is on the plane not on the ground. We are being careful not paranoid. I am more worried about getting my usual dose of winter bronchitis while snow skiing which has similar symptoms to the virus and getting quarantined for 2 weeks for bronchitis.","1"
"Singapore is paying the price for being a Global city and for being too transparent and truthful. The very reason why Indonesia has opted to pretend it has zero cases. Can you imagine Bali, which depends almost totally on tourism, unlike Singapore, reporting a similar number of cases as Singapore?","1"
"Because Uma knows that it is impossible for Bali to have zero cases. Singaporeans know how Indonesia functions better than most others. When Singapore says it has 50 cases it means exactly 50 verified cases, nothing more and nothing less. If Indonesia say they have 0 cases, one can add '1' in front and another 3 zeroes behind.","1"
"Not that Indonesia does not have the ability to conduct tests. They rather not face the truth, having to publicise it, and negatively impact the economy. Their struggling economy matters more than some lives.","1"
"Let's be real folks. 5000 passengers a day from China to Bali in Dec, Jan and 5 days in Feb. Then Indonesians travelling to China also. Who are they trying to kid? No-one in their right mind would believe there are no cases in Indonesia. More than likely the testing and screening is not adequate or non-existent. Sick people are probably just staying home rather than going to the doctors. The rest of the world will hear about it when their hospitals and morgues are suddenly overflowing...I think it's in Australias' (and the worlds) best interests to send a medical team there to screen and test and send any results back to Oz to find out the real situation.","1"
"I’m flying via Singapore ina couple of months and have been tracking the response, seems that they are doing a fantastic job to manage the consequences, particularly around incentivising reporting of symptoms and tracking and isolating contacts. There seems to be a consensus forming that there are almost certainly cases in Indonesia but likely undetected or detected and unreported. If that’s the case, there will be consequences for tourists pouring in to Bali and taking no precautions because they think it’s “safe”. Meanwhile Singapore is getting called out for being transparent about numbers, and suffering the consequences in terms of tourism.","0"
" am here - flew in on 10th and I was the only one that I could see with a mask on my flight besides the welcoming Hostess initially. When I went through the Immigration lines there were only a few people with masks on Chinese and some odd Europeans so and the some of the Government staff. I only wore mine on and off up to the Visa approval then not bothered since - got too hot with it on. Felt silly when no-one else was bothering but do what you need to do for your own peace of mind. So at that time there didn't seem to be a big scare for them BUT YOU DO HAVE TO FILL IN A HEALTH FORM ANSWERING QUESTIONS BEFORE THEY LET YOU IN AND IF YOU HAVE ANY SYMPTOMS ON THEIR LIST YOU ARE FURTHER SCREENED.","1"
"I did see before I left there were 5000 stranded Chinese tourist who couldn't get back home too, I am in a Villa and not doing too much in the populated precincts but didn't see people with masks on in the streets either when I initially stayed in Kuta. Tourism has been hard hit here as the hotel staff and taxi drivers have been telling us too, so keep an eye on the updates and then come to Bali and overspend. A little of our money goes a long way to feeding families here so be generous. The rupiah is about 90% now so 90,000 for our $10. Come on in the waters fine :) At my Villa anyway. Enjoy your holiday and follow safe health practices as recommended - sanitise your hands and watch the coughers etc.","1"
"Is Bali safe to travel to with the Corona virus","1"
"Are there any restrictions in Indonesia airports for travelers coming from China? Also are there temperature monitoring stations at the airport? Just trying to get a sense of the situation, headed there in about 8 weeks","0"
"Every persons who has visited Mainland China in the last 14 days will be refused to enter Indonesia, no matter the nationality. There are tensn have been refused to enter Indonesia. In the big airport, you just walk as usual and thermal scanner will monitore you, maybe you are not realize for it. In small airport, they use manual laser thermal temperature and aim at your forehead.","1"
"IMHO it's also not just concerns about getting the virus, but being traced because of someone else that was in your vicinity on a plane or hotel etc. Then you can get quarantined or asked to self isolate, would not be the most convenient of things to deal with I'm sure. Further, is the possibility with a trip that long for something to happen whereby the situation worsens and Bali has an outbreak then all flights in/out get cancelled and you get stuck there in isolation for awhile. Don't think I'd be willing to want to go through that even if I wasn't concerned about being infected.","1"
"While it is business as usual on Bali (we are living here now!), there is no way to predict if or when COVID-19 will be detected here. As of today, 9 people are being monitored in Bali because they sat next to someone who tested positive for COVID-19 on a flight from KL. However, as we’ve just seen with the new cases in Italy and Iran, no one can predict where in the world it will pop up next, including your home country.","1"
" At the moment, it's pretty safe to come here and the biggest risk would be on the plane or in the airport, not actually in Bali itself. Nobody here is wearing masks or staying at home or any of the other things that are happening in China / Italy / Iran. I wrote a long post about COVID-19 and other dangers in Bali that will help you decide. And will help you stay healthy if you do decide to come!","1"
"Thermometers are not very useful in detecting Coronavirus. It's just giving people a false sense of security that you are being active when in actual fact, it's doing nothing.","1"
"Very true SimeonN but the same applies to virtually anywhere in the world at the moment.","1"
"Actually thermometers are not useful at all for detecting the virus and I'm unaware of anybody claiming that they are. In every country however they are used to identify people who have a high temperature and therefore should be checked further. As your comment is Bali specific, are you suggesting that in doing the same thing the Australian US, UK, EU & Singapore authorities are just doing so to make it look like they are doing something?","1"
"Fair enough - a bit cynical  but you are probably right. They all love waving something around to look active ... or turning up en masse when one person could have done the job. I've got one to check the walls on our brick oven but haven't used it for checking our family temperratures.","1"
"Why are you picking on Singapore. It's all over the place. The guy probably didn't even know he had it. Geeze.","1"
"Sorry Caroline L but can't see where anybody, at least recently, is specifically picking on Singapore. Reading back on a page or 2 of earlier comments I can see post 31 & 32 from Singapore has a bee in his/her bonnet but that's not unusual for some Singaporeans. Indonesia annoys them and they annoy Indonesia - just a neighbourly thing like OZ and NZ, US & Canada, France & England and so on","0"
"Indonesia does not annoy Singaporeans. I particularly love Bali and thus my frequent visits to this forum. We are just stating facts, however painful the facts would be to some.","1"
"No. you don't sound annoyed at all. Bali is a little bit cross however because of all those cases of Covid-19 that Singapore managed to bring into the region - the UK is somewhat miffed also. Then you play goody two shoes and try to say everybody else did the same & must imitate you to solve a problem they don't have. Well, just as with SARs, everybody else didn't do the same. How many cases of SARS did your country manage to bring in from Hong Kong and China in 2003? - 238 infections with 33 deaths as I recall. Meanwhile, your long-suffering neighbours ended up with 2 in Indonesia and 6 in Malaysia. It's all very well to pose about how great Singapore is at cleaning up these messes but it would be far better to not create them in the first place.","1"
"Business travellers from China who join multi-country meetings and stay seated with their regional colleagues in airconditioned conference and dining rooms the entire week are going to spread whatever their latest virus is among other attendees. Holidaymakers, as in Cambodia, Thailand and Bali, didn't create those kinds of problems in 2003 and it's obvious they haven't done so in 2020 either. ","1"
"Maybe next time the Singapore government could get properly proactive and start banning China mainland business travellers when the outbreak starts. Might as well use that famous authoritarian style to just tell the convention holders and regional company HQs to knock off the meeting until it's over.","1"
"Sadly it is slowly coming where Bali is going to be impacted like the rest very soon.","0"
"you surely have an axe to grind with Singapore. Got terminated by some Singapore based employer?","1"
"I would feel much safer in Singapore than in Bali right now. Excellent health care. In Bali if you get sick you have to go to the local gov't hospitals which do not have good reputations. I've lived in SE Asia for about 8 years. Currently wondering about flying to Belitung. I think a big thing about Indonesia is we'll never really know how many cases are there.","1"
"A friend of mine is the president of the AMA (Australian Medical Association) in Western Australia. Dr Andrew Miller - he is a practising Anaesthetist and a Lawyer. A very wise guy and I trust implicitly his direction. Google him and read his comments and you will be left in no doubt the real situation.","1"
"Jat Lopez you are way out of line accusing Singapore of anything. They have 212 cases. The bulk of the spread has always been from China, where it originated. And the disease slowing in China - with 1.4 billion people?? What a load of bollocks. It will still be going crazy there like everywhere else. They have chosen to play it down to try and win back public support from their own people. They are very clever- it seems to be working. But the rest of us don't need to be fools.","0"
"There are many stages of test. People want test in the first stage also, but it is not necessary, even in this stage they are not in the isolation room","1"
"I'm independent and have no vested interest, I'm only give the facts. But maybe you","1"
"You seem to be as independent Sarwa, in conveniently glossing over the facts as your Government has finally admitted to doing. Your contributions will only add to the demise of Balinese people who rely on tourism as the truth is now coming out after being covered up for so long. Indonesia is unprepared and incapable of handling this pandemic,","0"
"President Jokowi this morning announced Coronavirus as a National Disaster in Indonesia. Schools in Jakarta and Bandung and probably other areas are being closed for the next two weeks and public parks, stadiums, museums and other places are being closed to try to prevent the spread of the disease.","0"
"Personally, I worry that poorer people may lose their means of earning an income and this could potentially lead to elevated levels of crime but hopefully nothing like in 1998. Some posters have talked about Indonesia's great ability to handle this crisis, but all I can say is that they are wrong. Indonesia is not at all equipped to handle this.","0"
"Do you have a link you can post to President Jokowi's announcement. Been googling but can't find it. We are due to fly into Bali Mon 23rd March but currently debating whether to go or whether we need to postpone for a while.","1"
"All visitors to Australia will have to self-isolate for 14 days from midnight Sunday, while cruise ships from international ports will also be banned France and Spain are following Italy into lockdown as cases and deaths surge in Europe, while US extends its Europe travel ban to the UK and Ireland All Super Rugby matches cancelled after NZ border lockdown throws a number of sporting codes into disarray Sydney's Vivid Festival has become the latest major arts event to fall victim to the virus after the government banned gatherings of more than 500 people On Saturday, NSW recorded 20 new cases of coronavirus — the largest jump in a day so far — taking the state total to 112 and the national count over 200. In Victoria, 13 new cases brought the state total to 49.","1"
"No sorry I don't. This information is coming from my wife who is following the situation with her hand phone. I would wait a little longer to see if the news is announced or not as it might just be referring to the WHO urging President Jokowi to make the announcement.","1"
"And personally, I would guess that the true number of cases in Indonesia is well over a thousand. However, the last thing the Indonesian government wants is to create a panic situation.","0"
"I’m seeing lots of fear but not much facts to back it up. I’m here in Bali at the moment and not worried about the coronavirus at all. Actually, I’d much rather be here than in my home country (US) where there have already been a lot more cases and deaths. I may be wrong but I don’t know of any hot/humid country that has had a bad outbreak of this coronavirus. Southeast Asia has an extremely close link to China and this region had detected cases of coronavirus long before Europe and the US, but it never blew up here the way it currently is there Actually, the virus has been a complete joke in this part of the world. I’m much more worried about car accidents or dengue, which still kills hundreds (thousands?) every year. ","0"
"I’m also worried about the absurd knee jerk reactions from SE Asian countries locking down unnecessarily, like the decision from Cambodia to close after spotting only 7 cases in 2 months (and 0 deaths). I realize some of you think Indonesia is undercounting or covering up coronavirus cases, and that may be true to some extent, but it would be absolutely impossible and absurd to suggest that the virus has been catastrophic here the way it has been in Europe or China. And it would be equally absurd to suggest that every country in Southeast Asia has been doing some masterful coverup of mass casualties from this.","0"
"Are you guys really trying to say that Singapore has had thousands of cases and deaths like Italy, but they’re hiding it? That is completely insane and paranoid. And what about Malaysia, Thailand, Cambodia, Laos, etc, where the virus has been detected in small quantities for months now but the effects have been undeniably mild? Things could change, but so far the FACT is, the virus has already been here for months and evidently it’s just not capable of doing much damage in this climate.","0"
"Well after Australia now announcing the 14 day mandatory self isolation if coming back from overseas my Bali trip is being postponed. Both hubby's & my bosses would not be happy for us to have to self quarantine requiring further time off work. Sorry Bali, but once it's all settled we'll be back","0"
"So how many cases of Coronavirus have been confirmed in Bali at this moment? What is the official number? Would you suggest the those with underlying illnesses or over the age of 60 still continue their plans to visit Bali or should they cancel or postpone?","1"
"The virus is already present in almost every country. You can’t avoid it by staying home. Actually, it’s been much more severe in Europe than in SE Asia. Unless you think there’s been some kind of coordinated government coverup of thousands of deaths here in SE Asia? That’s pretty insane and paranoid if you actually believe that.","0"
"No panic anymore, people panic when initial 2 Covid-19 patients are announced, there a rush in the supermarket, mainly in Jakarta. But in this Sunday, however there are no Car Free Day in Jakarta and Surabaya, people are still to the area and do sport, etc., they are not afraid with Covid-19 and said we do sport for healthy. In Bandung, Bandung Zoo is always open when there are Bird Flu in 2007 with visitors only 50 to 100 a day and nowadays when there are Covid-19 visitors are relatively stable as usual Sunday. They believe that Indonesia can handle Covid-19, because Indonesia can handle Bird Flu cases with mortality rate higher than Covid-19. In 2007, Indonesia has 100 hospitals with isolation rooms and nowadays are also used for handle Covid-19, but there are additional, so totally nowadays Indonesia has 132 hospitals with isolation rooms, 4 in Bali.","1"
"Actually the answer is already there, you’re just ignoring it. The important (and more accurately trackable) statistic is deaths. There have been 5 coronavirus deaths in Indonesia (1 in Bali) and 1,400 deaths in Italy. 21 deaths in UK. So yes, you are safer from coronavirus in Indonesia than in Italy. Same goes for the UK, which has had 21 deaths already. Other countries in SE Asia have also had similarly low case numbers and therefore low numbers of deaths. Italy has 1,400 deaths. Indonesia has 5. India has 2. Thailand has 1. Vietnam has 0. Cambodia has 0. Singapore has 0.You would have to be blind not to see the pattern here. The virus doesn’t work in tropical climates.","0"
"Well that's great then if the Covid-19 virus doesn't work in tropical climates. Thank you so much for the confirmation.","1"
